Predicted labels before feature engineering,Predicted labels after feature engineering,No. of new features,New feature 1,New feature 2,New feature 3,New feature 4,New feature 5,New feature 6,New feature 7,New feature 8,New feature 9
1,1,9,0.7061160300247576,0.3209286402781081,-6.7581746432384975,2.851545159435838,-2.8993994062419444,-3.3818199628379073,-2.121637381227814,1.678693860602165,1.5284311656172584
1,1,9,0.26700467586223353,1.8577221592353428,-8.359786671970186,1.020366898617366,-1.4149468646030552,-4.476271703807866,-2.0654210770830668,0.36620285785717366,1.3483116742960226
1,1,9,-2.862897392877234,0.181275673642378,-0.9291570616867343,-2.9833936543182853,0.6929541758512265,-3.1525725081576894,-5.484225855267969,0.010481770536533314,-1.3328251477468143
1,1,9,-4.8677317583699855,1.2930935969967652,1.1571537504716334,1.8654005312191029,-1.4495431131618937,0.5608292975247391,0.3722366726388842,-3.1887315430868357,-6.631510953385857
1,1,9,2.4346127941641282,-0.8251232607240437,-3.3327551333969936,-1.0831128666992318,2.4130363862245017,0.6045941192863364,-2.0170665778810952,-0.7419594671611134,-2.7839550420850454
1,1,9,0.13481518105137952,1.0182509618095243,-4.60441265286109,3.479329877086512,-0.1335045463575587,-3.4118634680104805,4.096324315389538,-6.282284567704079,-0.9685009852488478
1,1,9,13.928663560339368,3.114118068317107,-1.5456979763779526,-0.8090421037326969,0.7402416420593987,2.2157451338287033,-1.6100850654722163,-0.902459667796543,0.20030452930451723
1,1,9,-2.7054706993566486,2.3768514768130626,1.4131291331291036,6.308017126415574,-1.1068716208470835,-3.597062988549256,3.8541182579568094,-6.8871817477015025,-1.8824918418402357
1,1,9,3.518187713603704,2.6478017847025477,6.155184995990247,1.5242321502856833,0.8936530206761129,-3.751425710104462,-5.457417793312332,1.7792095745653371,-0.729785261478789
1,1,9,-2.886972410424615,-0.08951402546262148,-0.40067104801456593,-3.463257342696318,1.31617379798437,-3.9101577057480563,-5.308348597930246,-0.4847671437642945,-2.5226828802392576
1,1,9,0.01612568515612567,1.5373205494474473,-0.1879110183996485,5.242116499876584,-0.854732430446322,-4.424993859688362,6.300779258403125,-4.75577728367516,-2.550661329434959
1,1,9,-1.251743457198412,3.424546018955481,5.470553909782557,1.6251015503186772,-1.9531773913425337,2.1838275600810264,-2.3564055961094996,-3.5922089560440393,-0.9088019467895573
1,1,9,11.294823526197687,1.3934938992464578,-1.3045942307699383,0.8914833249616733,-0.3016653740990464,1.295540281495177,-1.3050605375485709,-0.8360205274318568,0.7003268280219387
1,1,9,13.398427406108198,2.961183555454247,-2.1165790962636106,1.5589038732711926,0.972384331284806,3.768664764457642,-0.414016947294921,-0.29321694031931655,1.4484476899143073
1,1,9,0.5891107474979986,-0.5277727332108247,-6.031299624373461,2.9215537474651483,-2.029068562662509,-2.3852856273875296,-1.3958676648893138,0.636919959521789,0.8498756084897761
1,1,9,-2.1625442733560605,-0.051262268578063104,-5.98759164056002,1.614077364435244,-3.177929648912999,-3.138756047786871,-2.396109329875019,2.714289296362347,1.4906867740229264
0,0,9,-8.335521258009456,-5.375300799030295,1.7785484806279568,-2.0337393087230096,3.9209785416528393,0.596357945003356,6.218414324230604,3.393281537170261,-2.7613091963558927
0,0,9,-0.039804991510667936,-0.7338011956390312,5.891493707422661,-2.19221333025211,1.0105914385147905,4.240960991867076,1.1964446262666322,7.416482827357105,0.12325420905896473
0,0,9,-3.7033088377282817,-5.041257158650033,0.009397323307049602,-2.672705994651583,2.19604060898763,7.355637662220783,1.6028239681040397,0.9884644521747624,1.2715393404105524
0,0,9,-2.8590284970376616,-1.8003684453403794,-5.4292003261883774,-0.5308704242582734,-1.7259908249922646,2.1756342875698493,2.5774344553201125,5.1420196261242115,2.750895570652085
0,0,9,0.08307668680652631,-2.0038698578510683,7.636706859049308,-1.2070446637891694,1.5241783740422772,1.4044985713248426,3.2604450512521117,5.185634438518423,-1.7235472052653464
0,0,9,-1.9377441255539083,-1.900873311430048,6.296917751774206,-6.692688504449313,0.7940188471098526,7.236357100268087,3.0034528571299517,1.0635104750294275,4.186989166609597
0,0,9,-3.020909969280723,-2.434598894950194,4.1526204342288615,-3.20670478035453,3.2583738825427724,2.504386186011427,0.9711021773418225,2.7560665862058844,1.9857917511895307
0,0,9,-6.945364628203575,-2.779955581941606,2.107876251661744,-7.706618251676996,3.6803377185680493,-4.020255325985682,2.5113778930722512,4.722421133772528,0.2780854944317373
0,0,9,-0.776608847402668,-2.5618357869596613,5.775215101016312,-2.6171797200057645,3.1682313474847925,-0.22468260655171396,2.48978705560223,2.7054519507419834,5.122489839392668
0,0,9,-7.502094553000249,-2.455848478831775,4.972641924939848,-3.2946899426655767,0.3751712394920198,-0.22583097304524746,5.2106665314275356,0.17233958820369003,-2.1186529237490532
1,1,9,2.1485712189173,0.5676331377103977,-0.24104850022025687,-0.26968653532486353,4.250592608762155,1.7259018922596743,-3.2918113349803075,-2.4022003772224765,4.260032392157417
1,1,9,-3.8382591674157496,0.1433119008594275,0.005925107617253009,6.842366673471625,-2.345796671507622,-2.7482055369418097,0.4245129741613293,-7.952537429281533,1.0697294783613727
1,1,9,1.476960750415534,0.44688407395928476,1.0564829528319233,-0.11791228980296183,-0.5694295079145182,3.519684138982439,-3.9216892941876385,-1.9239871537455586,4.893447887399586
1,1,9,-5.648043325445247,5.4626995926412825,-6.09921224450786,1.8568479555666044,-2.3268034592585143,-6.523713695835702,-7.419290149481814,-1.6800257202288835,5.879429715517725
1,1,9,-6.8247314531697665,-1.7369869972345209,-3.1042830300651203,0.23254513913855127,1.4726852157538697,-3.208724673667571,-1.4283107307605951,-5.498595362688422,-1.2409997477410357
1,1,9,1.7376025409586133,2.279796433783882,1.2643915359281128,2.0643265931882473,2.3977723071366133,4.156403518678335,-2.215709656231965,-2.3970445899680715,4.163909840334618
1,1,9,1.040322441132963,1.6716593399566975,2.6330215425523664,-1.1260432394981221,0.9040697980823781,2.0457920916574066,-4.93280851222509,-3.4584716435301575,5.030411647396708
1,1,9,5.462688367265417,0.8377022874829124,1.7997503629350984,3.5366554454487003,1.6431260135955126,-2.830832471017588,-4.3711212692754335,-0.2517757903073283,2.3578174808828267
1,1,9,-4.594888621370605,-0.8106671720513761,-4.8223747997459165,-4.49893718150291,-1.5792372523336253,-3.7892625740318575,-6.641859259117299,-1.188783730318708,0.713691280542804
1,1,9,0.21896091255569775,1.3586271714005396,2.0324354846993655,-1.1020849036516318,0.1967116945452101,3.77630662541277,-2.627410817481032,-3.1154867105457775,2.502490545930568
1,1,9,14.5958408587581,0.8845585488853913,-1.6449376211289044,0.6413628925053504,0.9172064337461311,0.24117120240221,0.058077959318745605,-3.42936724883644,2.0300671776743435
1,1,9,-1.9616896443920344,1.2916814277323871,2.0681096185940993,0.4403864365358297,0.9263579630261921,6.983872972317147,-4.810868814108176,-1.570226589594718,0.41280419061838797
1,1,9,1.6462748082537726,0.003041719544069309,-6.308333621368535,1.0629013680110204,3.774298736434883,6.8338467581371525,-3.2646391212939325,-5.761138992420851,-0.48397166494769983
1,1,9,-1.4685935519087852,0.9579521653904105,3.8957874699302617,-2.1472445852929924,2.1546723940579247,5.407747567663707,-4.6808298017958885,-2.05968234953462,3.323128712182159
1,1,9,14.122063508182704,2.9337933845222812,-1.9178507008562558,-3.332319009711456,-2.370022382054831,2.159977648195494,-1.7298700086508696,-1.4167024352401807,2.746661500121879
1,1,9,0.5870095747029366,8.052256217425406,-6.307520668601242,-0.09632854635808788,-5.9344513336454945,-2.369569206375468,2.8218602650566904,0.9312457637243643,6.580092168639053
1,1,9,-7.64304317584176,6.540929286812172,3.4938018234736696,-6.277973198906401,-1.7342249012512942,-1.122108160215522,6.376564040544699,-0.7423678899397829,-3.6409566997018112
1,1,9,-5.768242176154217,8.069003153097901,2.892240209764045,-9.93293210080502,-0.5934634745167687,-2.303649681823772,6.228977678389554,-1.5397972267327207,-4.422276221930345
1,1,9,-5.452572347469117,10.667291621572042,-7.264098209416321,-2.5168321798480053,-0.5427287643132508,-0.8045761669603455,10.008649623619593,-1.4622030378648543,1.1882369411286624
1,1,9,14.648935490133958,4.069350052964417,-0.5813451511640972,-0.44213368438638584,2.9006546846450774,2.5553062865901617,2.7521610659943314,-0.3044926234334384,-5.456471717437816
1,1,9,-6.205668422078075,8.879806558623502,0.3282190175467085,-8.695316190545112,-1.4284145951015905,-3.722840106042273,3.9493201018703474,-0.8685078819357862,-4.437651183801888
1,1,9,2.8578580279002943,3.8106911701193233,-3.208223719476345,-6.951092182270045,-0.7160780123519183,1.0672535322827519,4.249342891901428,-0.3124967015064055,-0.6599254013423573
1,1,9,4.985638339971285,3.7542182425912896,4.096513960163472,4.565298751437723,-0.2538764556366142,-0.040689713892586354,0.9580049019118029,1.34092959132659,-3.1566742426565213
1,1,9,-5.873991474802433,6.3401756483673655,2.8263891007749593,-7.129679687657447,-0.560729545398237,-1.4840023541749432,4.920955317037901,-0.3596084359295074,-2.8304573595573297
1,1,9,-2.3727898158740026,3.1387516660092953,-0.3845135284420091,-1.57562625513852,-0.8858111029135847,-0.5777100226066698,0.3168734123876393,3.6099239346115963,2.7714648340214354
1,1,9,-7.059302228996059,9.62141557228556,-4.8051634780810035,-2.6998641975086635,-2.562551242871978,-0.2726943571257218,10.121394302636281,-3.269288896177695,1.1605766028213909
1,1,9,2.1999732946512127,4.608299891037197,-0.5162199450583246,-6.0503540739482995,-1.8775348860635461,1.256582597764636,4.013213052421752,0.22731880259212658,-1.6370996147486554
1,1,9,-5.618212873621572,5.6716962657532175,-1.4336756141458855,-3.2723996963156297,3.600284016462462,3.875211089010534,2.164272829648806,3.765234275938486,2.4836552311478797
1,1,9,-3.492735593734263,3.437767569832529,-0.8131944240807452,-3.2454074224315135,0.20287656136988877,-0.07697454259068245,1.12421402843311,2.3512144245448985,5.92606550759145
1,1,9,5.5503587011006,3.751067832922531,2.9873597491535664,2.014656264352011,-0.9711968725734129,1.0381950269631568,-0.8494666646002045,0.7360414552135288,-3.524946212965948
1,1,9,15.058563070672932,5.9457356916795145,-0.782522346836719,-1.2298117276130043,1.532410113565047,2.7008604914763525,0.9571323841612358,-0.754282980288868,-3.246733109227312
1,1,9,-2.067358639044703,6.573721358962348,-6.408693224459427,-2.19832210286556,-6.299088121158315,-3.180734768505393,1.6304925068250655,3.1493634721996004,6.116378693413896
1,1,9,-4.655819192964675,3.7464924211680786,1.0991254641008743,0.29742576259190234,-3.545906726913819,-1.0305901821257795,1.8791885717965904,2.1169987372219294,2.1235405745633478
1,1,9,-4.899585142889369,10.26976336543822,-5.452439295566633,0.9736993341099383,-0.08794578294275279,-0.08642922133750883,9.572211447262736,-2.397807242462014,2.061881847533391
0,0,9,-5.002757055575608,-11.001346376702562,-4.132256553751528,2.3258719878463934,-1.8674813547863178,1.3344296021526407,4.9491419955965865,-1.739480995899923,-0.16538759786746277
0,0,9,0.4692095699657897,-5.247201117553029,0.9690673384090787,0.3736700581286147,0.9705353036082994,2.3668729851002857,3.898528337632361,-5.103559344729088,0.6760962070005186
0,0,9,-7.689081111459669,-5.464726909076576,4.3336001444902665,7.345767535681151,-5.013125156759083,0.03327144886258271,6.9380531917980255,-2.9842509471540355,2.603249742706221
0,0,9,-3.7662793267323638,-8.412686413213903,0.7554396224807897,1.1571609315471625,-0.21374411941644308,-2.653006911084549,0.7934760076747924,6.006108555247403,0.7525170796500236
0,0,9,-2.9202435343291264,-2.742201750354423,5.555379212885624,3.4628484668058084,-2.989786059882623,2.5639507780883557,4.211669741393712,2.226714649063224,2.8450143961528895
0,0,9,-2.1334796824188973,-8.251171141185011,-1.8147953998991488,1.3362355176667695,-5.681194065306492,-1.122437058724957,2.6007288965448088,6.159042981769507,4.69504615142192
0,0,9,-2.456958798009306,-10.074992210019072,0.8501954359984379,0.15523609457474208,2.7037677805933713,4.619922711161015,0.4199888490473956,1.5683940628032216,-1.7265760420264966
0,0,9,7.261769465772731,-5.109210715822783,0.5549803917254724,1.2727616366946926,0.622769524643542,0.5351704218763307,5.681408550599579,2.644517104639006,2.5392401572625443
0,0,9,-0.8807969546618155,-8.770980812279028,2.206789563257555,-3.196788477081227,-7.847232657227894,-1.5483856156974758,0.9294173384746186,-0.1588897897467235,-0.8820320117126943
0,0,9,0.284484058880116,-9.133858263365903,0.11864989121035287,3.4607425031838877,-3.4816799093712674,1.5065382908350724,1.7438430770000806,3.089220360422665,2.862164846023227
0,0,9,-3.300658246273916,-11.10444781011483,-2.294045403176613,3.3754318714042477,-3.146610956709591,0.7219944073244696,3.972340220332939,-3.02508655029053,0.8266857401917109
1,1,9,-5.728603458281774,-1.6952710879993602,0.39109979794093813,-3.0566959984735953,-0.9858571123937027,-4.748438821715193,-2.863358688133775,-3.2548480079410753,-2.465198286804061
1,1,9,1.9014337770720515,0.3127113273265321,3.962802421372429,3.4114189380407582,0.5188599294869267,-1.5121830501836706,-4.53194974992435,0.7488183188888448,-2.114256127582691
1,1,9,-2.511958287057206,-2.248609532980213,-1.3023714117343985,2.958269742861606,-1.4473851850635544,-0.07797733788154926,0.17751703427094373,-4.621241868289751,3.5191335842381575
1,1,9,1.9555206832049623,-0.7590780604233671,4.217479460692092,0.7013763791770717,0.4060613952268286,0.2049549349183609,-5.396393640857452,1.052112578416209,-0.11457711761218341
1,1,9,4.989822105187231,0.21128967582865024,4.505309835902673,2.42228760785894,-1.811119109169388,-0.04826872212209727,-7.248092941021434,0.6775327285543817,-3.4001003188470826
1,1,9,-2.2112617410544133,1.233868878854784,5.934949202365067,-0.1795826970991135,-0.311722903193206,0.2813900273824186,0.051895745379113144,-4.374321908056151,2.5347660142762773
1,1,9,0.7552564429921588,1.404433086834024,4.153179187870444,-7.622576399616658,-0.3967320895662722,3.4359337958565668,-2.38434034747,-4.557206470498627,3.0216507322687467
1,1,9,3.7159998065240565,-0.3955272349735606,3.76391561912561,2.3934368367365506,0.7597513546975782,0.48828734796202033,-5.094181292920956,0.25285720661109584,-1.819714181530492
1,1,9,0.6836674795415767,-1.6295781470563797,-8.27139850569726,0.325126868504032,-5.561593302962109,-4.3971759983729335,-1.9437241990232406,0.7040486586225226,4.729045205668641
1,1,9,-3.538501885982575,-2.8227273465989735,2.751254015418924,-0.11324584107589349,-3.5864272484806845,-6.130640526186666,-3.618048080260509,-0.05220490709287223,-2.015107797416753
1,1,9,4.157798245964026,0.5010566218361151,4.58742007789918,3.693880528491574,-1.3810348390724063,-0.3174665628876181,-3.073989677600349,-0.456376233769373,1.3150003727310913
1,1,9,9.710448223678373,8.234756193366028,2.9258712091232066,-3.6134932218967912,2.906065190147582,-1.4549950440579555,4.19825303542455,1.52951298121763,5.606725370257415
1,1,9,-8.910841477263752,6.709479790348642,3.2907923748282317,-7.665704006205337,2.085970113721901,2.3988958488492527,1.3092581669106478,1.7378289188640224,2.381163419899448
1,1,9,-3.968678935411435,6.287336709961029,8.449804061951333,-0.1673027882754787,-3.438297742433067,0.810765541284973,4.164181361699032,-0.8505340382779754,3.1011146672983956
1,1,9,-7.847435593690613,3.6684732960526096,1.5732520457989736,-9.626176834309144,-1.1457825535991104,-5.168114152155791,2.655264987537503,3.43143203680112,-0.35629935547277763
1,1,9,-6.922823109926857,4.838993210252341,3.4607521311248095,-6.157149516166154,0.3391528868741707,-6.64183231540682,3.2068010764482953,3.430865875763271,-0.684650183908308
1,1,9,-7.245402292648733,8.747128384762187,1.2387982688891988,-7.91407473324378,3.291444325576826,3.952119097119876,3.1119877619217355,1.0712466630445763,3.204119749132008
1,1,9,9.306476983481538,5.720093340465126,2.337581265962636,-0.2674800545042779,4.691636121766831,1.522290230281377,2.2840457501797813,2.868525748223418,1.212165864202292
1,1,9,-0.11168024445641665,4.629530977183361,2.038515126942385,-5.8573585217745325,-1.7575695985628743,0.4749922269147135,3.24790222737955,-0.2870369644116218,-0.06461795678013489
1,1,9,-7.724328029279687,10.737646573325842,-0.6742268956824934,-8.201083835610946,6.1166564763005,4.618772006984742,1.6146715763539812,1.2249680614012954,7.505183530509199
1,1,9,-6.816955938450238,2.3281936750394925,1.9444075081467689,-7.377602344988146,-1.0001148021305697,-4.276205568742244,1.4072241022897787,3.1919280892851805,0.7600799768836691
1,1,9,-2.0907556805007097,6.356183789453156,3.321360330113271,-4.773057032728864,2.6732963917860597,-0.7013780156064486,5.491070023550222,-0.07102513176062121,0.9553553268410732
1,0,9,3.7839861013079945,-3.214296221815022,0.5720611094435647,4.174561587415549,4.9817918877052305,-2.0963345311226687,0.8103929364449968,4.824400318770796,3.7301429226731453
1,1,9,12.589571216918172,2.1665928292689602,0.11358947888664365,-0.734708705831601,-1.5566923329972613,2.220157746678527,-1.103842616941051,-1.8243477402751762,-2.1449745502603275
1,1,9,2.031134626562526,-0.8121360603667857,1.6380194379082114,2.5156209709183717,0.0411988833155201,-1.3581143042755328,-5.265151467371714,3.7720040062996465,-1.0380800769558
1,0,9,2.159713742021041,-3.6721625216385654,0.4371506930489257,4.177789478734668,1.1690389942279253,0.44435193525864086,-1.2009827466929808,3.8444725514874887,0.23475392610225887
1,1,9,1.9165416528601207,2.100343986710651,-7.77810261757177,3.9944100206788025,-5.305009535151747,-2.9897600446988557,-2.5234041870526296,0.650184630440564,3.9581453296548657
1,1,9,-4.810719471074892,-0.6778403929053191,0.6197064874084007,-2.1409450247610344,-0.30568916846533917,-2.68637986185571,-3.1720571231254526,-1.4116086788699342,-5.66873947929303
1,1,9,10.790178034276188,0.05789318064734235,-0.14604230897427217,-2.2316523551216907,-0.06724665796334292,1.079938888963792,-2.700597297056698,-2.4929006554921935,-1.6429760738973027
1,1,9,-3.7134707301445666,-1.8155741288645437,-0.6814194072181419,0.40337875556694797,0.8460532852190256,3.461170694689512,-7.615616071757783,-2.3918306400263827,0.06991884825867005
1,1,9,13.69885861398517,2.30816364220235,-1.221933125461081,-0.7784207984088667,3.7292688159294745,2.6309820219782627,4.9651059452221675,0.35823600635911174,-4.3481813625450485
1,1,9,2.020714222848174,-4.060272078112894,-2.117077661910145,-0.7894467748684055,-0.3979743908397482,2.3001628353151142,0.9213740203663998,-2.9494448923227137,-1.96977697886111
1,1,9,-0.8865719442065204,1.0811355115731527,-8.049718938681938,-0.208587745909998,-5.160584219505443,1.8418235084565344,-2.3273359504897875,2.9556709626817748,1.5447362092105805
1,1,9,-5.453246752478446,-2.2344861383275996,-1.8911580679906557,-0.3540319518569857,5.404231025674683,1.9638801981191238,-4.468056484529233,0.6610373146004098,-0.35448438962736667
1,1,9,11.760471858771503,2.4055098321255515,-1.566559635680383,-0.8049641616269394,2.7023865306458292,2.404124127110196,0.5463989850568419,-0.20979757465366747,-0.4318817477809698
1,1,9,-4.855180359467458,0.6069783591909454,-0.5255992769790683,-1.4904365740212229,0.17407515007037308,0.4542194931368073,-0.9516970942671648,6.187535796564628,-5.766641761401711
1,1,9,-2.299753932151799,-0.5614983593697965,6.379496618247752,1.2698328194761097,0.9636293486101307,0.12428424048546319,2.3256660640812417,-5.135813777750287,5.048061091775446
1,1,9,5.684398211918999,-0.48263934076734855,3.3488337442527354,2.6851995129688975,-0.05657355336176565,-0.009053691256085447,-1.0286028804996332,3.7223306486940464,-2.819443991717151
0,0,9,2.4625644719779256,-3.288602735423899,-5.106004152058948,3.2257878376049405,-0.1744347715446907,-4.322800653091638,4.768152478880102,2.6863513414574616,1.4340020589558387
0,0,9,5.19393442048168,-5.79474649520085,3.7783581290563353,0.8447972207189542,-1.0608542259293077,-0.9619423755811816,0.2768756852033276,-0.13408806372408685,2.648467381141696
0,0,9,2.3485319964529907,-7.6288803523465365,2.68640314931375,-3.912670573965827,2.370896554862593,-2.5767145087038132,4.073752258247657,-3.5061919183279966,3.317958788415323
0,0,9,2.7379663273038015,-4.115142266921424,6.461547973267121,0.948116265723755,3.6167436614847963,-2.027252832561174,1.612611708748957,4.14127891791481,-0.9599354842036275
0,0,9,4.618509136576699,-7.004145586948704,4.171533330695037,1.4699042343124435,2.1308940472009708,-2.0005923989311687,-0.1592355945132248,3.0811466474490685,-0.4266208540224345
0,0,9,12.875723658976161,-4.940367173282003,-0.9862874032627282,-0.8785884981916409,3.5989396269188014,2.146342493657868,5.983728359295494,0.15142617952940682,-2.5971193493462414
0,0,9,2.2093836802002667,-10.15112533891568,-2.1000803589316357,-3.1797623443390406,3.6907586962108123,0.5796852281036011,7.445977584333163,-0.7020300499462834,2.495293368087634
0,0,9,-3.229611118832508,-5.25931152034406,-2.9109201884786042,1.0319958787832897,-4.556357898602378,-2.901596311712482,6.145754957307768,-4.395621084450149,1.34569867370804
0,0,9,1.2278478440625145,-2.852025481060675,-0.5159526067370578,1.4045557062733975,-1.2708161788298689,-3.353445081858171,6.793560468153378,0.07487536094529565,3.103245081227967
0,0,9,-3.029863545064871,-5.106073537175607,4.143249529050713,-2.0399666580722946,-2.216216487824911,-2.3541704882106287,2.715640749146112,-3.1966879604141454,0.46264274108793463
1,1,9,-6.603931032325928,5.288300610690787,0.9544934678103392,0.8041976506643833,7.57532031492842,-2.9799514552602724,2.562138512956389,0.3124866426531772,-4.560470847081396
1,1,9,3.645472721816018,3.006023666616748,6.497337787784922,1.6857785413440762,1.321557465202983,-2.9634101915798765,-1.0486651247660674,3.1296699764234726,-1.0038463488130216
1,1,9,-4.507609520125847,5.9465122807049955,-0.25194009533413114,-4.807481135279897,10.180442309340888,1.3917801141100268,1.37569939513981,-1.665153377620657,3.588777638644019
1,1,9,3.7273581657938957,1.4737984702760525,6.133653709368224,3.17686341517963,1.584687957803986,-4.011379937864547,-0.2145160996046847,3.3605848764828674,-1.7433502047211498
1,1,9,1.8758392458613709,3.6830945811381084,-6.1766253654211605,4.615744986749689,1.473798845279959,-4.4198626682063376,4.663970909270472,4.484912631792767,2.804536935797521
1,1,9,-5.459194736631135,4.699014344069754,0.49416214622603327,0.2817751820259625,5.848317055435687,-1.2146038368289405,2.9510899909239425,0.841782428143367,-8.02379491126653
1,1,9,7.32031839164027,0.4817079311621631,4.805697923739152,3.4820247564049045,3.8553576474094085,-2.5736050310667644,-3.22592437752841,3.790323249965371,-2.1627551109301417
1,1,9,4.014082408075953,2.22498348227266,5.2978243581095565,4.736261206824918,-3.1982228999012934,0.26221701580062107,2.205790684763779,0.7947738880901585,-3.67616220700327
1,1,9,-4.589361142602925,1.8729801650432196,0.016635057902659827,-2.369231023844224,7.710357606414777,-0.38648332815248554,-0.5079706207852938,3.4667199560441557,-3.052136814994573
1,1,9,-5.456079965134501,2.574787747873327,-0.11781162721408085,3.317846962981969,5.808580781321127,-1.6708471061869725,3.9599288560313775,-0.7054917135701106,-5.608663161742448
1,1,9,3.712358170303935,3.340785009256461,9.122740500171213,5.147898738362611,-1.5748814537573643,-2.7647998558647124,-0.026945629897951403,2.0763037046202273,-0.48179945112595096
1,1,9,-2.991399231951543,3.4747238203396296,-5.988395207151916,5.396370414670031,6.641358763492445,1.71975779892765,-0.8526944323582805,-2.9766743241778735,1.9592194961363976
1,1,9,-7.881835741468548,8.428379905787745,-2.780015487414726,7.759014915638993,6.563401967969428,3.4594240860738052,2.3087166581752885,-0.11390029424507402,-2.461538816250169
1,1,9,1.4788239092783797,1.556828087277298,-0.6982163113186292,1.9493767286842059,4.9850348439083705,-0.4239731285309831,3.534951229774402,-0.4587731815873093,-3.1360732877835424
1,1,9,-3.493714570115309,2.2860052362484415,-1.898777502748343,-0.43582322916487837,11.549914531991057,-2.977130375919601,-0.21851399403149682,4.172219333739257,-2.8829210942895713
1,1,9,-2.900281433130721,4.03512789282468,-5.773920917548512,-0.2086081945027638,-2.050183509685639,0.017234453058113882,3.701498643907541,2.355081152155178,1.820541922737212
1,1,9,-4.268228443256557,5.403746241469503,-0.5847226457730663,-3.5420482977545245,3.681790920552683,2.775814665749284,0.00753098366374893,-1.4095422559879418,-0.9721991472751064
1,1,9,4.323183316053883,1.8239329267607154,5.674504335436882,1.3393934814830561,2.687738002069951,-3.3022138510136623,-0.8744536004958678,1.759045179562763,-3.351574618921671
1,1,9,-0.6710222995895482,4.5827619279083835,-1.3757656652736325,-0.540590223473373,5.542111680842923,-2.685968768637667,1.6653463408639035,-1.8947196474469863,-0.16353447433083157
1,1,9,-2.2293056186854154,2.26889182016755,-4.678369204720375,-4.417181792321328,0.12121867599730902,-0.8850730847675862,5.200899081781498,2.671187860428667,0.7432865867378964
1,1,9,2.071990718870464,3.426042126452363,-0.25335572772510223,-0.41729217594509527,2.8072263032916807,-1.7670446299883769,-2.0064217592709133,2.575048112935388,-3.707895603780702
1,1,9,13.235852312283374,3.1543940949428855,-0.55989467124052,-1.705909867544457,1.0806360759961258,-1.2748895992858076,0.49179663776068544,-1.8190949641318304,0.6564111056621652
1,1,9,-5.957161974697999,4.676290788766423,0.2241485817381555,-2.8240207568418056,3.9789949220801213,0.004619900975996776,1.7766592517444626,-0.8376204039276599,1.507589029438685
